celebrity,season,week,A_raw,A_norm,A_zscore,A_core,P_raw,P_avg,P_peak,P_stability,RI,FDI,PS,Category
Kyle Massey,11,4,6.666666666666667,0.42857142857142855,0.025130407852944688,0.13159546001203015,0.1188637242413046,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,4,9.333333333333334,1.0,1.8345197732649543,0.9852338979569509,0.1175998303298955,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Rick Fox,11,4,6.5,0.3928571428571428,-0.0879564274853061,0.31361598170090277,0.1226723936017303,0.10603547018104972,0.1619045636230082,0.6293681251532258,-0.07693496761067539,0.25636212059554053,0.23058377709296154,Average
Kurt Warner,11,4,5.666666666666667,0.21428571428571427,-0.6533906041765588,-0.2756661736616638,0.1246704030714118,0.12115441614369783,0.1937555236579425,0.61278300419725,0.521367189835948,0.32250552388784715,-0.11693793773951913,Average
Brandy,11,4,8.0,0.7142857142857142,0.9298250905589491,0.8881521511616951,0.1186131454168235,0.128309897470437,0.228993744356392,0.6204382607266348,0.7924793612878206,0.12984832074654987,0.5842152496851918,Skilled
The Situation,11,4,4.666666666666667,0.0,-1.3319116162060622,-0.9805271630250789,0.0234235310305472,0.08462782098959332,0.1150579194843796,0.5751283020592688,-2.0754164401597253,0.0783208640055531,-0.55446516941921,Average
Audrina Patridge,11,4,7.666666666666667,0.6428571428571428,0.7036514198824482,0.6240039391481477,0.1181996588810721,0.0936268054709073,0.1340266403911059,0.6148130446928205,-0.5971730944503935,0.12931808849143447,0.41185308567725154,Skilled
Bristol Palin,11,4,5.333333333333333,0.1428571428571427,-0.8795642748530604,-0.8609887590108766,0.1300875763118393,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Florence Henderson,11,5,7.0,0.3333333333333333,-0.6002450479987815,-0.5074975165018247,0.019134960920513,0.08895780146004921,0.1258697371153758,0.585121206064,-1.1517906583977535,0.14643319362406318,-0.26891538931707515,Average
Kyle Massey,11,5,6.666666666666667,0.22222222222222232,-0.943242218283799,0.13159546001203015,0.1519236407867277,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,5,8.333333333333334,0.777777777777778,0.7717436331412898,0.9852338979569509,0.1341070223793982,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Rick Fox,11,5,8.0,0.6666666666666666,0.4287464628562715,0.31361598170090277,0.137187856850495,0.10603547018104972,0.1619045636230082,0.6293681251532258,-0.07693496761067539,0.25636212059554053,0.23058377709296154,Average
Kurt Warner,11,5,8.0,0.6666666666666666,0.4287464628562715,-0.2756661736616638,0.1283951965761144,0.12115441614369783,0.1937555236579425,0.61278300419725,0.521367189835948,0.32250552388784715,-0.11693793773951913,Average
Brandy,11,5,9.0,1.0,1.4577379737113245,0.8881521511616951,0.1320967998165945,0.128309897470437,0.228993744356392,0.6204382607266348,0.7924793612878206,0.12984832074654987,0.5842152496851918,Skilled
Audrina Patridge,11,5,7.666666666666667,0.5555555555555557,0.08574929257125412,0.6240039391481477,0.1340266403911059,0.0936268054709073,0.1340266403911059,0.6148130446928205,-0.5971730944503935,0.12931808849143447,0.41185308567725154,Skilled
Bristol Palin,11,5,6.0,0.0,-1.6292365588538347,-0.8609887590108766,0.1631278822790509,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Kyle Massey,11,6,9.999966666666666,0.5714285714285713,0.10114923210408122,0.13159546001203015,0.1592423296058218,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,6,9.666666666666666,0.5000071428571428,-0.13484204131795116,0.9852338979569509,0.1613239684164696,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Rick Fox,11,6,10.0,0.5714357142857144,0.10117283359157296,0.31361598170090277,0.1619045636230082,0.10603547018104972,0.1619045636230082,0.6293681251532258,-0.07693496761067539,0.25636212059554053,0.23058377709296154,Average
Kurt Warner,11,6,7.3333,0.0,-1.7869697671721072,-0.2756661736616638,0.1937555236579425,0.12115441614369783,0.1937555236579425,0.61278300419725,0.521367189835948,0.32250552388784715,-0.11693793773951913,Average
Brandy,11,6,11.999966666666666,1.0,1.5172384815612234,0.8881521511616951,0.1400212707200931,0.128309897470437,0.228993744356392,0.6204382607266348,0.7924793612878206,0.12984832074654987,0.5842152496851918,Skilled
Audrina Patridge,11,6,10.6666,0.7142785714285718,0.573155380435639,0.6240039391481477,0.02031309990945,0.0936268054709073,0.1340266403911059,0.6148130446928205,-0.5971730944503935,0.12931808849143447,0.41185308567725154,Skilled
Bristol Palin,11,6,9.333266666666667,0.4285642857142858,-0.3709041192024562,-0.8609887590108766,0.1634392440672143,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Kyle Massey,11,7,8.375,0.25,-0.7789711910621948,0.13159546001203015,0.1963259262985406,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,7,9.125,1.0,1.0905596674870728,0.9852338979569509,0.1894236165937337,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Rick Fox,11,7,8.625,0.5,-0.15579423821243896,0.31361598170090277,0.0281550761633861,0.10603547018104972,0.1619045636230082,0.6293681251532258,-0.07693496761067539,0.25636212059554053,0.23058377709296154,Average
Kurt Warner,11,7,8.75,0.625,0.15579423821243896,-0.2756661736616638,0.1878247814805414,0.12115441614369783,0.1937555236579425,0.61278300419725,0.521367189835948,0.32250552388784715,-0.11693793773951913,Average
Brandy,11,7,9.125,1.0,1.0905596674870728,0.8881521511616951,0.1844874033986288,0.128309897470437,0.228993744356392,0.6204382607266348,0.7924793612878206,0.12984832074654987,0.5842152496851918,Skilled
Bristol Palin,11,7,8.125,0.0,-1.4021481439119505,-0.8609887590108766,0.2137831960651692,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Kyle Massey,11,8,9.333333333333334,0.9000000000000004,0.5940885257860045,0.13159546001203015,0.2302885518417461,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,8,9.5,1.0,0.7921180343813385,0.9852338979569509,0.233206615919926,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Kurt Warner,11,8,8.0,0.10000000000000016,-0.9901475429766748,-0.2756661736616638,0.0452804519574687,0.12115441614369783,0.1937555236579425,0.61278300419725,0.521367189835948,0.32250552388784715,-0.11693793773951913,Average
Brandy,11,8,9.5,1.0,0.7921180343813385,0.8881521511616951,0.228993744356392,0.128309897470437,0.228993744356392,0.6204382607266348,0.7924793612878206,0.12984832074654987,0.5842152496851918,Skilled
Bristol Palin,11,8,7.833333333333333,0.0,-1.18817705157201,-0.8609887590108766,0.2622306359244659,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Kyle Massey,11,9,9.666666666666666,0.7142857142857136,0.3396831102433778,0.13159546001203015,0.3117838221377909,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,9,10.0,1.0,1.019049330730137,0.9852338979569509,0.3032502195353327,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Brandy,11,9,9.5,0.5714285714285712,0.0,0.8881521511616951,0.0610638622519296,0.128309897470437,0.228993744356392,0.6204382607266348,0.7924793612878206,0.12984832074654987,0.5842152496851918,Skilled
Bristol Palin,11,9,8.833333333333334,0.0,-1.3587324409735146,-0.8609887590108766,0.3239020960749461,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Kyle Massey,11,10,9.111066666666666,0.3845940831679509,-0.15252623230478118,0.13159546001203015,0.2768153370010185,0.17304567723955583,0.3117838221377909,0.5679523831920577,2.4927582211744697,0.7471894191300944,0.1481755469030404,Popular
Jennifer Grey,11,10,10.0,1.0,1.067500631253682,0.9852338979569509,0.606370385755609,0.20332414384162117,0.606370385755609,0.2668488513871552,4.251837687306294,0.18735513535321455,0.6724699963108189,Star
Bristol Palin,11,10,8.555533333333333,0.0,-0.9149743989488985,-0.8609887590108766,0.1168142772433727,0.16777788187028736,0.3239020960749461,0.5656199929101848,1.7020903676412762,0.17458880793046658,-0.44948210265841093,Popular
Ralph Macchio,12,1,8.0,1.0,1.5238245195496722,-0.06593895921869092,0.0896743537518966,0.13925408968766148,0.2608188877388536,0.6002843171108037,1.1284727783393007,0.839188641072158,0.016138260343850047,Average
Chelsea Kane,12,1,7.0,0.7272727272727273,0.6416103240209148,0.6820856508869692,0.0900630029814019,0.15129589138289096,0.2847782586947898,0.5925133727156473,1.4154229498290305,0.19345181849495022,0.46976974708533786,Star
Kirstie Alley,12,1,7.666666666666667,0.9090909090909092,1.2297531210400867,-0.18793902195174383,0.0914288124838191,0.1793597550638855,0.3288492422098107,0.5559892284466701,2.6335337961868053,0.6229088153739186,-0.0410195111454921,Popular
Hines Ward,12,1,7.0,0.7272727272727273,0.6416103240209148,0.8299880143251481,0.0914800691673054,0.20227610848798605,0.5982915577697652,0.2736733055821978,4.1871235245408815,0.2175039950754301,0.5789032519902833,Star
Sugar Ray Leonard,12,1,5.666666666666667,0.36363636363636376,-0.5346752700174283,-0.7123916263782493,0.0921594537596557,0.0824101146850171,0.1128001116090903,0.518537522979809,-2.281637932918728,0.10144136400372865,-0.3944709299529427,Average
Chris Jericho,12,1,6.333333333333333,0.5454545454545454,0.05346752700174283,0.07164408706400834,0.0905314052112097,0.0965149240783731,0.1373937044437681,0.6379440064040123,-0.48498068052735693,0.562296818546283,0.08159242186975424,Average
Petra Nemcova,12,1,6.0,0.4545454545454546,-0.24060387150784274,-0.12838600294847233,0.090966966433348,0.08927579109956264,0.1246514319778129,0.5943217125920681,-1.208685215255692,0.39089869758657997,-0.04132128532925834,Average
Mike Catherwood,12,1,4.333333333333333,0.0,-1.710960864055772,-1.3825615282831003,0.0915276280332831,0.051808056838599646,0.0915276280332831,0.23333215684147535,-7.943914238936689,0.03494496238452689,-0.8088136942344204,Average
Romeo,12,1,6.333333333333333,0.5454545454545454,0.05346752700174283,0.22554880223995238,0.0912008577830544,0.11886527453273299,0.2011424449837967,0.6221316515251147,0.3949625281842962,0.36512275184204457,0.18287539115706464,Average
Wendy Williams,12,1,4.666666666666667,0.09090909090909106,-1.4168894655461859,-1.5558899051489128,0.0901224893825626,0.07258913912649881,0.106036069310883,0.49538947231958275,-3.4256815348255905,0.043836935596253256,-0.9044982874387482,Average
Kendra Wilkinson,12,1,6.0,0.4545454545454546,-0.24060387150784274,-0.5654087782387026,0.0908449610124638,0.11285442249096257,0.165337017613546,0.6147802037295318,-0.026584312291372557,0.1696016436538176,-0.29410349794683655,Average
Ralph Macchio,12,2,7.0,0.6666666666666665,0.5452563064709107,-0.06593895921869092,0.093135466358124,0.13925408968766148,0.2608188877388536,0.6002843171108037,1.1284727783393007,0.839188641072158,0.016138260343850047,Average
Chelsea Kane,12,2,6.0,0.16666666666666652,-0.6543075677650939,0.6820856508869692,0.098389262217146,0.15129589138289096,0.2847782586947898,0.5925133727156473,1.4154229498290305,0.19345181849495022,0.46976974708533786,Star
Kirstie Alley,12,2,6.666666666666667,0.5,0.1454016817255762,-0.18793902195174383,0.0962843892290757,0.1793597550638855,0.3288492422098107,0.5559892284466701,2.6335337961868053,0.6229088153739186,-0.0410195111454921,Popular
Hines Ward,12,2,7.666666666666667,1.0,1.3449655559615807,0.8299880143251481,0.0912860486441917,0.20227610848798605,0.5982915577697652,0.2736733055821978,4.1871235245408815,0.2175039950754301,0.5789032519902833,Star
Sugar Ray Leonard,12,2,5.666666666666667,0.0,-1.0541621925104285,-0.7123916263782493,0.1096320559339908,0.0824101146850171,0.1128001116090903,0.518537522979809,-2.281637932918728,0.10144136400372865,-0.3944709299529427,Average
Chris Jericho,12,2,7.666666666666667,1.0,1.3449655559615807,0.07164408706400834,0.0929923281283596,0.0965149240783731,0.1373937044437681,0.6379440064040123,-0.48498068052735693,0.562296818546283,0.08159242186975424,Average
Petra Nemcova,12,2,6.0,0.16666666666666652,-0.6543075677650939,-0.12838600294847233,0.1038011200109083,0.08927579109956264,0.1246514319778129,0.5943217125920681,-1.208685215255692,0.39089869758657997,-0.04132128532925834,Average
Mike Catherwood,12,2,5.666666666666667,0.0,-1.0541621925104285,-1.3825615282831003,0.0120884856439162,0.051808056838599646,0.0915276280332831,0.23333215684147535,-7.943914238936689,0.03494496238452689,-0.8088136942344204,Average
Romeo,12,2,7.666666666666667,1.0,1.3449655559615807,0.22554880223995238,0.0969486146882744,0.11886527453273299,0.2011424449837967,0.6221316515251147,0.3949625281842962,0.36512275184204457,0.18287539115706464,Average
Wendy Williams,12,2,5.666666666666667,0.0,-1.0541621925104285,-1.5558899051489128,0.106036069310883,0.07258913912649881,0.106036069310883,0.49538947231958275,-3.4256815348255905,0.043836935596253256,-0.9044982874387482,Average
Kendra Wilkinson,12,2,6.333333333333333,0.33333333333333304,-0.2544529430197594,-0.5654087782387026,0.0994061598351293,0.11285442249096257,0.165337017613546,0.6147802037295318,-0.026584312291372557,0.1696016436538176,-0.29410349794683655,Average
Ralph Macchio,12,3,7.0,0.5999999999999999,-0.13728862858688398,-0.06593895921869092,0.1095482317854418,0.13925408968766148,0.2608188877388536,0.6002843171108037,1.1284727783393007,0.839188641072158,0.016138260343850047,Average
Chelsea Kane,12,3,7.666666666666667,0.7999999999999999,0.5491545143475295,0.6820856508869692,0.109581692953531,0.15129589138289096,0.2847782586947898,0.5925133727156473,1.4154229498290305,0.19345181849495022,0.46976974708533786,Star
Kirstie Alley,12,3,7.0,0.5999999999999999,-0.13728862858688398,-0.18793902195174383,0.1090168753265149,0.1793597550638855,0.3288492422098107,0.5559892284466701,2.6335337961868053,0.6229088153739186,-0.0410195111454921,Popular
Hines Ward,12,3,8.333333333333334,1.0,1.235597657281943,0.8299880143251481,0.1075172847595116,0.20227610848798605,0.5982915577697652,0.2736733055821978,4.1871235245408815,0.2175039950754301,0.5789032519902833,Star
Sugar Ray Leonard,12,3,6.666666666666667,0.5,-0.4805102000540903,-0.7123916263782493,0.1128001116090903,0.0824101146850171,0.1128001116090903,0.518537522979809,-2.281637932918728,0.10144136400372865,-0.3944709299529427,Average
Chris Jericho,12,3,7.0,0.5999999999999999,-0.13728862858688398,0.07164408706400834,0.1087229428758688,0.0965149240783731,0.1373937044437681,0.6379440064040123,-0.48498068052735693,0.562296818546283,0.08159242186975424,Average
Petra Nemcova,12,3,8.333333333333334,1.0,1.235597657281943,-0.12838600294847233,0.1068518873886329,0.08927579109956264,0.1246514319778129,0.5943217125920681,-1.208685215255692,0.39089869758657997,-0.04132128532925834,Average
Romeo,12,3,6.666666666666667,0.5,-0.4805102000540903,0.22554880223995238,0.108257491946636,0.11886527453273299,0.2011424449837967,0.6221316515251147,0.3949625281842962,0.36512275184204457,0.18287539115706464,Average
Wendy Williams,12,3,5.0,0.0,-2.1966180573901237,-1.5558899051489128,0.0216088586860508,0.07258913912649881,0.106036069310883,0.49538947231958275,-3.4256815348255905,0.043836935596253256,-0.9044982874387482,Average
Kendra Wilkinson,12,3,7.666666666666667,0.7999999999999999,0.5491545143475295,-0.5654087782387026,0.106094622668721,0.11285442249096257,0.165337017613546,0.6147802037295318,-0.026584312291372557,0.1696016436538176,-0.29410349794683655,Average
Ralph Macchio,12,4,8.333333333333334,0.8750000000000004,0.8720092950405852,-0.06593895921869092,0.117268337866047,0.13925408968766148,0.2608188877388536,0.6002843171108037,1.1284727783393007,0.839188641072158,0.016138260343850047,Average
Chelsea Kane,12,4,8.666666666666666,1.0,1.2850663295334923,0.6820856508869692,0.1107563745922322,0.15129589138289096,0.2847782586947898,0.5925133727156473,1.4154229498290305,0.19345181849495022,0.46976974708533786,Star
